date,Monitor ID,NO2 (ppb),NO2 (Plume AQI),VOC (ppb),VOC (Plume AQI),pm 1 (ug/m3),pm 1 (Plume AQI),pm 10 (ug/m3),pm 10 (Plume AQI),pm25 (ug/m3),pm 25 (Plume AQI),latitude,longitude
2022-01-13 17:00:00,13990,53,13,185,14,9,18,34,38,6,26,42.448917,-84.229495
2022-01-13 18:00:00,13470,56,24,183,14,4,5,50,40,16,28,42.739738,-83.644551
2022-01-13 19:00:00,13710,53,13,180,15,7,28,44,41,19,24,42.472134,-84.686295
2022-01-13 20:00:00,13350,52,21,183,14,5,6,37,35,10,31,42.290779,-84.75363
2022-01-13 21:00:00,13750,49,20,178,13,10,26,45,33,10,15,42.217981,-83.877214
2022-01-13 22:00:00,13490,58,8,177,14,7,15,41,47,16,19,41.82557,-84.446511
2022-01-13 23:00:00,13600,52,6,181,14,8,14,30,44,10,32,42.404101,-84.425792
2022-01-14 00:00:00,13060,52,8,182,16,9,14,34,37,7,32,42.746536,-84.486143
2022-01-14 02:00:00,13060,54,12,180,14,4,20,38,43,20,24,42.375961,-84.637653
2022-01-14 03:00:00,13690,49,12,184,14,4,23,31,38,11,31,42.409189,-84.480844
2022-01-14 04:00:00,13080,56,7,175,14,3,21,36,45,17,25,42.790241,-84.468219
2022-01-14 05:00:00,13610,52,8,177,15,7,27,36,44,12,27,42.74691,-84.799276
2022-01-14 06:00:00,13480,54,13,181,14,6,23,36,38,6,35,42.164234,-83.770582
2022-01-14 07:00:00,13490,51,11,174,13,8,16,29,47,7,30,42.081385,-83.738702
2022-01-14 08:00:00,13910,52,7,176,14,7,9,38,46,8,24,42.494215,-84.657225
2022-01-14 09:00:00,13040,51,15,188,14,7,20,43,43,17,28,42.206614,-84.70704
2022-01-14 10:00:00,13090,56,6,189,14,8,8,39,42,11,38,42.564765,-84.587501
2022-01-14 11:00:00,13710,55,21,181,14,6,20,44,42,15,30,42.720485,-84.742028
2022-01-14 12:00:00,13340,52,11,181,14,3,24,31,46,20,25,42.193557,-83.769295
2022-01-14 13:00:00,13190,51,18,180,14,3,18,34,44,13,24,42.067286,-84.35032
2022-01-14 14:00:00,13410,54,18,187,15,4,16,45,42,10,29,42.397147,-84.782635
2022-01-14 15:00:00,13040,55,17,182,13,6,20,28,44,22,26,41.963414,-84.04055
2022-01-14 16:00:00,13370,49,7,177,12,6,12,42,37,10,24,42.085036,-83.77641
2022-01-14 17:00:00,13360,55,22,185,14,5,25,26,39,16,27,42.357013,-84.111442
2022-01-14 18:00:00,13130,51,11,176,12,12,18,31,37,18,29,42.096778,-83.879663
2022-01-14 19:00:00,13180,55,17,176,13,11,12,45,36,21,18,42.304688,-84.124072
2022-01-14 20:00:00,13620,57,9,190,13,5,18,38,35,15,23,42.781159,-84.545876
2022-01-14 21:00:00,13590,55,12,186,12,6,16,33,35,13,21,42.322234,-84.014481
2022-01-14 22:00:00,13150,46,11,182,14,8,10,38,40,18,29,42.281446,-83.970034
2022-01-14 23:00:00,13320,54,8,172,11,4,9,34,39,14,30,42.263622,-84.720929
2022-01-15 00:00:00,13510,54,15,175,14,5,15,25,41,24,25,42.362239,-84.426395
2022-01-15 01:00:00,13080,50,26,180,13,8,24,44,39,9,28,42.560935,-84.650427
2022-01-15 02:00:00,13860,55,22,172,14,5,19,44,44,10,24,42.066965,-83.940151
2022-01-15 04:00:00,13930,48,11,179,13,7,20,35,44,16,30,42.562858,-83.677295
2022-01-15 05:00:00,13270,50,4,185,12,5,3,34,40,7,32,42.198416,-84.219378
2022-01-15 06:00:00,13760,51,9,185,14,5,21,39,35,13,22,42.189727,-83.672314
2022-01-15 07:00:00,13300,51,14,184,13,9,7,30,35,8,33,42.492796,-84.202813
2022-01-15 08:00:00,13050,50,9,190,13,4,23,36,50,16,26,42.39711,-84.583678
2022-01-15 09:00:00,13610,51,14,185,12,3,1,34,39,13,31,42.202796,-84.267619
2022-01-15 11:00:00,13530,54,21,183,14,6,22,32,41,8,33,42.375726,-84.621513
2022-01-15 12:00:00,13930,48,16,174,11,7,9,43,48,17,12,42.253624,-84.423734
2022-01-15 13:00:00,13540,56,8,178,15,7,17,27,40,11,31,42.006907,-84.376151
2022-01-15 14:00:00,13400,54,17,184,14,7,17,33,43,8,26,41.853832,-84.021267
2022-01-15 15:00:00,13260,51,10,175,14,12,3,39,33,15,30,42.648518,-84.023778
2022-01-15 16:00:00,13310,53,10,182,13,5,15,33,40,19,37,42.12472,-83.749663
2022-01-15 17:00:00,13120,48,6,177,14,7,12,25,36,5,18,42.652887,-83.797896
2022-01-15 18:00:00,13000,54,7,174,13,5,24,40,41,15,32,42.17514,-84.115286
2022-01-15 19:00:00,13110,56,14,178,12,8,4,38,37,15,32,42.166693,-84.211605
2022-01-15 20:00:00,13280,53,11,177,13,7,19,32,42,13,37,42.274458,-84.444042
2022-01-15 21:00:00,13740,50,12,177,14,9,23,27,42,10,24,42.543056,-84.130915
2022-01-15 22:00:00,13650,53,13,174,12,8,15,28,34,17,17,41.951605,-84.068997
2022-01-15 23:00:00,13730,54,16,178,12,4,16,47,37,13,27,42.2122,-84.545485
2022-01-16 00:00:00,13660,49,13,184,14,4,18,40,48,14,26,41.833524,-84.495126
2022-01-16 01:00:00,13740,49,9,176,15,5,13,32,40,17,23,42.194485,-84.36044
2022-01-16 02:00:00,13970,55,9,180,14,8,13,33,43,8,16,42.448686,-84.224982
2022-01-16 03:00:00,13480,50,4,174,13,7,15,40,42,7,23,42.049371,-84.67367
2022-01-16 04:00:00,13760,54,5,180,13,6,17,32,38,8,31,42.698883,-84.487316
2022-01-16 05:00:00,13640,53,17,181,15,7,17,39,38,17,27,42.221058,-84.682932
2022-01-16 06:00:00,13890,56,6,182,13,9,9,36,41,9,31,42.096073,-84.375918
2022-01-16 07:00:00,13720,48,10,173,14,5,18,42,42,15,21,42.303879,-84.313582
2022-01-16 08:00:00,13570,54,21,180,14,9,9,36,37,16,27,42.616504,-84.704278
2022-01-16 09:00:00,13920,49,13,181,13,5,23,31,44,12,29,42.56508,-83.707531
2022-01-16 10:00:00,13560,55,11,176,14,4,14,32,45,15,13,42.171749,-83.96849
2022-01-16 11:00:00,13710,50,20,179,14,8,19,43,38,6,22,42.032871,-83.672599
2022-01-16 12:00:00,13770,53,8,181,17,5,10,39,49,13,24,42.390434,-84.022346
2022-01-16 13:00:00,13410,54,15,172,14,10,12,34,36,7,27,42.24901,-84.200246
2022-01-16 14:00:00,13670,48,13,181,13,4,13,51,38,9,23,42.781326,-83.942238
2022-01-16 16:00:00,13900,54,10,178,12,6,20,53,44,6,17,42.189083,-84.519497
2022-01-16 17:00:00,13770,53,28,180,13,8,19,32,36,9,26,42.554629,-84.098044
2022-01-16 18:00:00,13000,56,20,179,12,7,18,31,42,5,24,42.774284,-83.74348
2022-01-16 19:00:00,13590,53,11,191,14,8,12,41,42,9,21,42.272968,-83.742941
2022-01-16 20:00:00,13940,53,18,185,14,5,10,41,41,11,26,42.108781,-84.072258
2022-01-16 21:00:00,13280,57,2,180,13,10,20,49,47,17,27,42.05648,-84.537815
2022-01-16 22:00:00,13280,54,19,184,14,3,17,41,45,15,22,42.420516,-84.04164
2022-01-16 23:00:00,13910,52,19,183,14,9,28,39,41,16,17,42.421442,-84.31545
2022-01-17 00:00:00,13980,53,17,178,13,6,17,35,49,14,15,41.973441,-84.445535
2022-01-17 01:00:00,13210,52,7,181,14,10,16,25,45,7,25,42.191541,-83.800766
2022-01-17 02:00:00,13480,47,7,179,14,9,19,27,43,21,20,42.416712,-84.130615
2022-01-17 03:00:00,13670,50,19,168,13,11,12,49,42,6,27,42.25675,-84.246206
2022-01-17 04:00:00,13820,55,9,181,13,4,5,41,40,7,28,42.630155,-83.668041
2022-01-17 05:00:00,13730,55,9,179,12,9,7,41,38,8,22,42.176999,-84.801263
2022-01-17 06:00:00,13160,50,5,171,13,4,24,50,48,15,28,42.171174,-83.799885
2022-01-17 07:00:00,13750,52,16,185,13,4,22,27,48,3,31,42.632816,-84.773106
2022-01-17 09:00:00,13260,52,24,187,14,7,19,34,36,14,24,42.347304,-84.03161
2022-01-17 10:00:00,13090,52,13,174,13,7,19,43,49,16,29,42.547532,-84.669883
2022-01-17 11:00:00,13140,47,2,175,17,4,10,27,42,7,20,42.486429,-84.623897
2022-01-17 12:00:00,13340,56,4,183,14,3,27,39,46,9,35,42.592014,-84.363011
2022-01-17 13:00:00,13340,49,5,184,15,4,31,38,36,16,27,42.46636,-83.865855
2022-01-17 14:00:00,13170,52,5,177,13,8,32,33,41,10,18,42.225326,-84.31734
2022-01-17 15:00:00,13980,51,1,172,14,7,9,41,46,18,28,42.596376,-84.207512
2022-01-17 16:00:00,13530,49,10,174,12,5,12,45,35,6,26,42.4165,-83.703252
2022-01-17 18:00:00,13740,51,9,176,12,5,18,26,45,16,36,42.247987,-84.246874
2022-01-17 19:00:00,13060,48,11,184,14,7,7,37,36,15,21,42.606641,-84.758366
2022-01-17 20:00:00,13650,55,7,184,13,4,12,41,44,5,25,42.275431,-84.033832
2022-01-17 21:00:00,13600,51,11,174,14,6,11,31,45,19,21,42.41781,-84.60223
2022-01-17 22:00:00,13160,53,17,185,14,6,31,44,38,21,25,41.963271,-84.308155
2022-01-17 23:00:00,13570,54,6,186,13,4,25,40,36,19,28,42.223284,-83.700959
2022-01-18 00:00:00,13850,52,23,183,11,4,19,38,39,9,28,42.66635,-83.729944
2022-01-18 01:00:00,13130,50,10,176,15,2,18,41,39,12,22,42.627761,-84.086898
2022-01-18 02:00:00,13150,50,21,178,11,6,10,36,40,16,15,42.184243,-83.83643
2022-01-18 03:00:00,13060,52,3,169,13,9,22,33,35,1,32,42.193631,-84.134842
2022-01-18 04:00:00,13250,54,12,179,13,10,21,41,44,6,34,42.759911,-84.457881
2022-01-18 05:00:00,13680,52,30,176,14,11,14,37,40,13,23,42.045737,-83.788916
2022-01-18 06:00:00,13010,49,14,187,12,9,25,40,33,31,27,42.5595,-83.753577
2022-01-18 07:00:00,13360,55,19,181,15,8,21,38,46,15,21,42.708936,-83.886011
2022-01-18 08:00:00,13440,54,8,177,14,9,12,32,41,16,28,42.483388,-84.425317
2022-01-18 09:00:00,13020,49,22,185,13,6,23,48,42,2,21,42.460244,-84.71299
2022-01-18 10:00:00,13870,48,19,174,14,9,29,39,39,2,21,42.601559,-84.621481
2022-01-18 11:00:00,13580,52,15,172,14,6,12,49,40,20,23,42.53924,-83.560619
2022-01-18 12:00:00,13030,45,14,178,15,3,18,26,41,7,22,42.54189,-83.513879
2022-01-18 13:00:00,13010,50,14,179,13,5,15,38,41,9,33,42.277742,-83.459842
2022-01-18 14:00:00,13880,58,0,167,13,5,7,36,40,16,32,42.385186,-83.627485
2022-01-18 15:00:00,13810,52,9,174,13,6,19,29,37,5,22,42.203369,-83.427331
2022-01-18 16:00:00,13600,55,8,172,13,8,18,39,47,23,28,42.659973,-83.291459
2022-01-18 17:00:00,13870,54,13,184,13,5,17,38,40,10,24,42.634195,-83.284784
2022-01-18 18:00:00,13780,56,10,171,13,6,17,38,41,15,25,42.445085,-83.192903
2022-01-18 19:00:00,13170,54,9,180,13,3,11,36,45,11,20,42.485232,-83.27085
2022-01-18 20:00:00,13600,52,11,183,13,5,16,34,32,15,25,42.278585,-83.649497
2022-01-18 21:00:00,13920,56,7,181,13,8,16,32,43,16,23,42.526626,-83.328861
2022-01-18 22:00:00,13570,52,6,187,11,7,15,39,45,14,27,42.428037,-83.242104
2022-01-18 23:00:00,13800,51,19,183,12,3,9,37,38,10,28,42.553443,-83.683981
2022-01-19 00:00:00,13370,50,13,176,14,7,17,42,42,18,33,42.421667,-83.412664
2022-01-19 01:00:00,13710,51,15,180,13,9,22,35,39,18,19,42.541271,-83.420633
2022-01-19 02:00:00,13900,53,15,176,15,6,16,40,39,15,29,42.374521,-83.340343
2022-01-19 03:00:00,13430,55,20,182,14,7,7,34,42,16,28,42.320054,-83.673371
2022-01-19 04:00:00,13790,55,10,186,12,5,17,33,39,7,21,42.40043,-83.68663
2022-01-19 05:00:00,13480,52,8,185,12,5,15,34,36,8,25,42.641536,-83.290936
2022-01-19 06:00:00,13370,60,16,168,15,7,26,35,36,23,31,42.31846,-83.467291
2022-01-19 07:00:00,13400,52,6,175,13,7,23,26,41,21,24,42.68961,-83.310115
2022-01-19 08:00:00,13720,50,10,188,12,5,20,47,43,20,41,42.34956,-83.172264
2022-01-19 09:00:00,13510,52,20,184,13,7,10,20,43,11,29,42.461799,-83.156194
2022-01-19 10:00:00,13830,54,11,174,14,3,26,35,38,15,26,42.500504,-83.246142
2022-01-19 11:00:00,13400,50,7,180,13,7,18,32,43,12,39,42.332561,-83.419665
2022-01-19 12:00:00,13290,50,18,169,13,8,17,41,37,12,32,42.493519,-83.325339
2022-01-19 13:00:00,13940,57,14,179,13,7,16,41,43,17,20,42.573005,-83.26412
2022-01-19 14:00:00,13190,53,18,175,14,8,1,41,41,1,32,42.408532,-83.207986
2022-01-19 15:00:00,13750,52,8,185,12,8,19,31,37,11,17,42.391683,-83.393635
2022-01-19 16:00:00,13720,49,6,177,13,8,15,38,40,17,21,42.453625,-83.252568
2022-01-19 17:00:00,13010,52,13,179,14,10,17,38,37,15,21,42.5568,-83.24218
2022-01-19 18:00:00,13650,53,29,182,13,5,18,35,44,14,24,42.237845,-83.215437
2022-01-19 19:00:00,13040,51,14,184,15,4,15,35,41,10,17,42.694638,-83.589106
2022-01-19 20:00:00,13290,51,8,181,14,5,17,43,49,11,31,42.477244,-83.466561
2022-01-19 21:00:00,13960,51,6,173,13,3,25,34,38,8,26,42.471803,-83.588221
2022-01-19 22:00:00,13640,49,19,184,13,7,23,40,41,14,27,42.621372,-83.226729
2022-01-19 23:00:00,13450,57,11,181,12,7,9,44,39,15,27,42.553806,-83.312458
2022-01-20 00:00:00,13040,56,13,186,12,7,17,25,47,6,24,42.255941,-83.394487
2022-01-20 01:00:00,13670,55,18,181,14,6,25,36,40,6,15,42.579728,-83.544536
2022-01-20 02:00:00,13410,50,11,175,13,3,31,26,35,3,28,42.475849,-83.214037
2022-01-20 03:00:00,13770,54,19,174,12,5,10,29,40,8,24,42.600287,-83.428556
2022-01-20 04:00:00,13260,53,9,180,15,7,19,33,38,20,26,42.309842,-83.253253
2022-01-20 05:00:00,13210,51,16,179,13,5,14,48,35,13,36,42.572253,-83.52639
2022-01-20 06:00:00,13210,50,16,186,15,5,16,38,42,19,32,42.350296,-83.448575
2022-01-20 07:00:00,13810,54,11,175,14,6,14,45,32,18,20,42.303677,-83.319099
2022-01-20 08:00:00,13280,54,10,180,14,3,20,36,45,5,8,42.54452,-83.233305
2022-01-20 09:00:00,13180,54,15,182,13,7,16,28,40,14,24,42.258448,-83.174782
2022-01-20 10:00:00,13660,50,14,179,14,10,23,35,46,20,30,42.635065,-83.657273
2022-01-20 11:00:00,13870,57,14,178,12,6,15,32,35,2,18,42.283936,-83.715034
2022-01-20 12:00:00,13200,53,5,171,14,8,19,29,50,19,15,42.506517,-83.502853
2022-01-20 13:00:00,13450,53,8,174,15,6,17,29,31,10,21,42.312257,-83.537541
2022-01-20 14:00:00,13320,56,14,180,14,9,13,40,49,8,26,42.351501,-83.500344
2022-01-20 15:00:00,13860,54,3,180,13,9,10,39,38,17,29,42.606415,-83.175919
2022-01-20 16:00:00,13030,56,17,183,13,5,23,35,39,16,29,42.285213,-83.353273
2022-01-20 17:00:00,13750,49,6,180,12,8,15,45,37,7,21,42.440115,-83.663541
2022-01-20 18:00:00,13760,56,9,185,12,7,17,40,44,16,29,42.266276,-83.287501
2022-01-20 19:00:00,13460,51,6,172,14,5,12,45,42,16,37,42.334459,-83.224462
2022-01-20 20:00:00,13180,52,6,179,11,6,12,41,44,2,34,42.589099,-83.615993
2022-01-20 21:00:00,13990,50,17,179,11,8,11,29,41,15,23,42.289976,-83.535265
2022-01-20 22:00:00,13570,52,8,178,14,9,16,32,45,19,20,42.615456,-83.264058
2022-01-20 23:00:00,13620,48,11,181,13,8,1,33,33,17,32,42.238697,-83.526347
2022-01-21 00:00:00,13090,57,8,180,13,5,23,40,42,19,22,42.362526,-83.487214
2022-01-21 01:00:00,13060,55,7,180,14,8,22,35,39,20,23,42.592684,-83.435629
2022-01-21 02:00:00,13230,52,17,179,14,6,16,34,46,22,27,42.575448,-83.423977
2022-01-21 03:00:00,13340,53,5,189,14,6,15,32,37,12,15,42.236092,-83.571022
2022-01-21 04:00:00,13000,52,13,186,13,4,18,42,37,16,18,42.382055,-83.420274
2022-01-21 05:00:00,13070,50,26,178,16,7,12,40,32,21,34,42.354155,-83.413308
2022-01-21 06:00:00,13010,53,9,185,14,10,18,38,51,20,34,42.505476,-83.222396
2022-01-21 07:00:00,13550,54,7,174,14,9,5,33,36,11,27,42.411263,-83.156118
2022-01-21 08:00:00,13640,50,14,188,14,4,16,35,40,15,28,42.362794,-83.154494
2022-01-21 09:00:00,13960,51,14,182,12,4,25,36,37,7,31,42.26299,-83.353961
2022-01-21 10:00:00,13730,49,19,179,14,6,19,39,44,20,31,42.201682,-83.568917
2022-01-21 12:00:00,13600,50,9,186,14,4,25,27,38,20,19,42.360287,-83.546642
2022-01-21 13:00:00,13330,49,16,176,14,3,19,46,42,19,27,42.530603,-83.185251
2022-01-21 14:00:00,13050,55,17,185,15,6,19,39,44,11,23,42.578636,-83.617703
2022-01-21 15:00:00,13800,52,9,177,13,4,11,40,38,21,21,42.443709,-83.446706
2022-01-21 16:00:00,13270,55,17,185,13,7,13,38,42,7,25,42.680507,-83.287439
2022-01-21 17:00:00,13520,52,19,187,15,9,18,38,40,9,23,42.287998,-83.452312
2022-01-21 18:00:00,13300,52,27,176,12,10,23,44,50,7,21,42.347525,-83.201177
2022-01-21 19:00:00,13850,56,22,180,14,4,3,37,45,14,20,42.626242,-83.348266
2022-01-21 20:00:00,13390,56,28,176,14,6,8,39,36,22,25,42.570779,-83.357055
2022-01-21 21:00:00,13060,54,10,176,15,8,8,26,39,15,40,42.663732,-83.346134
2022-01-21 22:00:00,13710,47,19,179,16,3,17,44,42,13,28,42.535258,-83.702574
2022-01-21 23:00:00,13670,51,16,181,13,6,12,31,33,12,33,42.546487,-83.550165
2022-01-22 00:00:00,13500,45,11,181,13,3,24,32,38,5,29,42.550338,-83.628869
2022-01-22 01:00:00,13080,54,22,184,15,6,14,34,41,24,23,42.24473,-83.325252
2022-01-22 02:00:00,13410,53,18,177,13,4,10,34,41,12,17,42.6839,-83.303744
2022-01-22 03:00:00,13020,52,16,188,11,7,19,33,42,20,24,42.581325,-83.482403
2022-01-22 04:00:00,13800,52,21,177,14,7,19,39,32,16,43,42.293336,-83.538202
2022-01-22 05:00:00,13970,54,11,183,14,5,19,32,40,20,35,42.497985,-83.413816
2022-01-22 06:00:00,13640,56,6,193,14,7,12,33,38,4,19,42.441146,-83.381913
2022-01-22 07:00:00,13010,52,9,181,12,5,15,39,46,14,26,42.679927,-83.233673
2022-01-22 08:00:00,13970,53,12,181,13,5,21,31,34,12,27,42.604609,-83.469852
2022-01-22 09:00:00,13620,48,21,184,14,10,24,46,41,8,25,42.209015,-83.413405
2022-01-22 10:00:00,13670,53,4,174,13,6,19,29,35,12,24,42.625588,-83.721723
2022-01-22 11:00:00,13850,53,15,176,15,5,18,40,53,6,18,42.369837,-83.493072
2022-01-22 12:00:00,13370,52,3,181,14,6,13,34,40,11,26,42.202153,-83.584955
2022-01-22 13:00:00,13660,56,8,175,14,9,26,18,37,10,20,42.503432,-83.376662
2022-01-22 14:00:00,13260,53,7,172,13,9,18,31,42,5,31,42.65611,-83.356697
2022-01-22 15:00:00,13300,50,24,181,13,3,19,40,44,16,28,42.478235,-83.669944
2022-01-22 16:00:00,13230,54,17,173,14,7,11,46,39,13,13,42.470489,-83.503283
2022-01-22 17:00:00,13180,54,19,182,14,5,25,25,35,5,32,42.296359,-83.665011
2022-01-22 18:00:00,13870,55,28,178,13,8,23,27,37,4,30,42.596059,-83.599362
2022-01-22 19:00:00,13100,55,3,174,14,8,17,38,44,26,15,42.406891,-83.565492
2022-01-22 20:00:00,13350,57,8,181,13,7,12,33,45,13,18,42.590474,-83.277377
2022-01-22 21:00:00,13610,54,6,180,13,7,8,29,37,9,30,42.24478,-83.670859
2022-01-22 22:00:00,13340,52,12,171,13,6,20,36,40,10,35,42.481453,-83.516033
2022-01-22 23:00:00,13900,53,4,180,13,7,22,40,36,16,26,42.419027,-83.27315
2022-01-23 00:00:00,13600,54,16,188,14,7,17,36,37,6,16,42.694146,-83.477281
2022-01-23 01:00:00,13940,51,14,173,15,7,18,31,45,10,20,42.30392,-83.208159
2022-01-23 02:00:00,13280,55,5,173,12,3,17,39,46,9,27,42.463174,-83.699627
2022-01-23 03:00:00,13900,54,12,178,15,6,17,31,49,1,24,42.240113,-83.700078
2022-01-23 04:00:00,13250,50,4,187,12,4,12,36,42,14,19,42.308823,-83.188058
2022-01-23 05:00:00,13270,48,14,182,12,7,15,24,35,9,21,42.270166,-83.669397
2022-01-23 06:00:00,13520,52,20,174,13,6,17,42,46,15,27,42.266385,-83.296242
2022-01-23 07:00:00,13600,52,4,176,13,10,15,35,42,16,21,42.414309,-83.384932
2022-01-23 08:00:00,13180,48,9,176,14,4,6,37,39,11,26,42.206141,-83.305585
2022-01-23 09:00:00,13350,52,18,185,14,5,10,34,44,12,24,42.579356,-83.216145
2022-01-23 10:00:00,13640,49,9,176,13,7,23,30,38,8,28,42.670906,-83.60328
2022-01-23 11:00:00,13310,58,12,180,11,7,18,33,38,15,26,42.680028,-83.376815
2022-01-23 12:00:00,13170,53,2,179,13,8,15,42,37,19,18,42.440645,-83.486872
2022-01-23 13:00:00,13840,48,8,174,12,5,20,37,42,10,32,42.513404,-83.255517
2022-01-23 14:00:00,13290,56,16,181,14,7,16,31,36,5,13,42.217745,-83.698594
2022-01-23 15:00:00,13640,54,11,172,14,6,23,50,42,8,23,42.343573,-83.496097
2022-01-23 16:00:00,13150,49,14,175,14,5,14,27,43,13,31,42.46373,-83.456746
2022-01-23 17:00:00,13350,50,14,180,12,12,11,31,42,15,28,42.241998,-83.422557
2022-01-23 18:00:00,13930,53,6,171,13,10,30,28,35,7,28,42.621057,-83.483359
2022-01-23 19:00:00,13080,52,14,176,15,4,16,38,40,12,12,42.539728,-83.44391
2022-01-23 20:00:00,13350,54,11,174,12,5,18,36,39,24,19,42.259308,-83.267437
2022-01-23 21:00:00,13320,53,19,178,13,8,13,41,45,24,30,42.466921,-83.587832
2022-01-23 22:00:00,13120,53,18,178,13,7,20,43,32,12,29,42.23556,-83.491109
2022-01-23 23:00:00,13950,49,10,175,13,5,15,32,38,14,28,42.587884,-83.280812
2022-01-24 00:00:00,13000,52,5,183,13,7,16,40,44,6,24,42.374278,-83.287593
2022-01-24 01:00:00,13790,51,21,176,13,4,16,31,42,15,29,42.690515,-83.227018
2022-01-24 02:00:00,13710,48,24,189,14,5,7,33,38,2,30,42.244219,-83.632882
2022-01-24 03:00:00,13520,52,17,184,15,4,28,33,36,3,21,42.308422,-83.17126
2022-01-24 04:00:00,13880,54,7,174,14,8,10,38,44,11,22,42.262425,-83.214533
2022-01-24 05:00:00,13480,48,9,176,12,5,16,35,39,15,22,42.404363,-83.575959
2022-01-24 07:00:00,13490,54,6,174,12,7,18,33,41,2,27,42.412549,-83.706253
2022-01-24 08:00:00,13090,53,15,167,13,3,20,32,32,16,25,42.379042,-83.182051
2022-01-24 09:00:00,13340,54,20,185,14,7,18,38,44,10,37,42.617251,-83.363681
2022-01-24 10:00:00,13340,52,23,182,13,7,13,44,34,6,14,42.241574,-83.376567
2022-01-24 11:00:00,13910,52,12,182,14,7,30,30,45,8,21,42.412652,-83.713506
2022-01-24 12:00:00,13310,52,9,182,13,4,22,54,43,15,26,42.586708,-83.59274
2022-01-24 13:00:00,13440,51,5,184,12,3,22,29,43,5,32,42.517941,-83.298079
2022-01-24 14:00:00,13990,55,16,175,13,6,13,42,35,12,19,42.640105,-83.508607
2022-01-24 15:00:00,13400,53,10,180,13,8,20,38,39,8,29,42.267832,-83.652932
2022-01-24 17:00:00,13950,50,17,183,13,4,9,41,42,16,19,42.523985,-83.601826
2022-01-24 18:00:00,13370,56,19,174,11,5,26,34,41,22,25,42.530583,-83.162144
2022-01-24 19:00:00,13560,53,12,177,14,7,14,31,36,2,28,42.411295,-83.237884
2022-01-24 20:00:00,13460,53,3,190,13,7,19,30,32,9,20,42.613571,-83.34676
2022-01-24 21:00:00,13690,55,13,172,13,8,18,39,35,9,21,42.482565,-83.239215
2022-01-24 22:00:00,13560,52,20,181,11,4,3,34,42,6,28,42.506516,-83.636873
2022-01-24 23:00:00,13760,55,21,176,14,7,12,46,39,14,20,42.650461,-83.230397
2022-01-25 00:00:00,13560,56,11,175,13,10,19,30,41,17,31,42.207669,-83.607822
2022-01-25 01:00:00,13430,53,16,171,14,4,18,33,43,10,26,42.53987,-83.611652
2022-01-25 02:00:00,13820,55,12,187,14,9,10,42,44,11,27,42.693989,-83.458623
2022-01-25 03:00:00,13450,58,7,171,14,2,15,36,41,4,25,42.637946,-83.172872
2022-01-25 04:00:00,13580,55,10,171,14,4,22,30,41,7,28,42.401595,-83.519493
2022-01-25 05:00:00,13200,45,17,174,13,3,22,36,43,11,31,42.556546,-83.44546
2022-01-25 06:00:00,13480,53,11,175,12,9,20,40,38,22,26,42.421538,-83.425412
2022-01-25 07:00:00,13410,54,17,182,12,5,23,33,41,5,20,42.229763,-83.640455
2022-01-25 09:00:00,13860,51,14,185,13,8,20,32,42,19,31,42.414503,-83.270667
2022-01-25 10:00:00,13740,54,12,186,13,6,3,39,44,14,35,42.35886,-83.467863
2022-01-25 11:00:00,13570,54,7,177,14,3,15,40,45,4,16,42.560524,-83.226398
2022-01-25 12:00:00,13540,51,14,180,14,8,5,45,34,4,21,42.283798,-83.5425
2022-01-25 13:00:00,13050,51,14,176,14,6,16,44,39,21,25,42.531313,-83.442141
2022-01-25 14:00:00,14000,48,11,175,13,10,28,43,39,2,28,42.406607,-83.688431
2022-01-25 15:00:00,13500,52,22,181,13,4,16,31,40,8,27,42.337919,-83.412858
2022-01-25 16:00:00,13560,54,24,176,14,11,10,40,45,5,20,42.418318,-83.478343
2022-01-25 17:00:00,13420,55,23,185,14,4,11,21,41,12,29,42.247646,-83.651936
2022-01-25 18:00:00,13420,55,19,180,14,8,20,31,35,12,27,42.655274,-83.626051
2022-01-25 20:00:00,13240,45,18,174,13,6,23,49,38,11,35,42.206563,-83.268114
2022-01-25 21:00:00,13850,55,16,182,13,5,12,25,45,16,28,42.631389,-83.226534
2022-01-25 22:00:00,13510,54,18,177,14,12,20,39,38,2,25,42.618004,-83.377395
2022-01-25 23:00:00,13380,49,11,180,14,6,13,39,41,19,26,42.359981,-83.517609
2022-01-26 00:00:00,13590,48,15,180,14,7,13,35,42,10,14,42.356163,-83.343762
2022-01-26 01:00:00,13020,48,20,183,12,10,16,27,38,14,28,42.330372,-83.609526
2022-01-26 02:00:00,13060,51,19,181,13,5,27,40,36,13,30,42.615862,-83.2467
2022-01-26 03:00:00,13190,53,21,178,13,6,10,29,39,14,24,42.52813,-83.297879
2022-01-26 04:00:00,13710,53,8,170,13,8,25,42,38,16,24,42.25875,-83.49209
2022-01-26 05:00:00,13600,48,12,168,14,6,16,32,48,9,28,42.521515,-83.602806
2022-01-26 06:00:00,13980,54,8,177,16,5,21,39,39,13,32,42.300709,-83.574848
2022-01-26 07:00:00,13620,52,12,184,12,9,8,35,38,13,26,42.278486,-83.593669
2022-01-26 08:00:00,13490,55,6,182,14,7,22,39,35,7,22,42.320092,-83.582603
2022-01-26 09:00:00,13460,52,10,179,12,6,15,47,39,9,21,42.249309,-83.618982
2022-01-26 10:00:00,13350,49,7,184,13,5,22,29,44,7,16,42.576877,-83.371163
